,Date,Open,High,Low,Close,Volume
63,1980-06-16,0.19580161571502686,0.1987244209862121,0.19580161571502686,0.19580161571502686,7987200
64,1980-06-17,0.1958015540084234,0.1979937994095718,0.19507101178169248,0.1950710117816925,12864000
65,1980-06-18,0.19507128146067565,0.19653238465624773,0.19361016154289246,0.19361016154289246,8064000
66,1980-06-19,0.19287954291463993,0.19287954291463993,0.18995732069015503,0.18995732069015503,13689600
67,1980-06-20,0.1906878650188446,0.19361010398567563,0.1906878650188446,0.1906878650188446,7027200
68,1980-06-23,0.1906878650188446,0.19361010398567563,0.1906878650188446,0.1906878650188446,9888000
69,1980-06-24,0.1906878650188446,0.19361010398567563,0.1906878650188446,0.1906878650188446,9676800
70,1980-06-25,0.1928794980049133,0.19580171954899322,0.1928794980049133,0.19287949800491333,15494400
71,1980-06-26,0.1928794980049133,0.19580171954899322,0.1928794980049133,0.19287949800491333,10156800
72,1980-06-27,0.19361016154289246,0.19653238465624773,0.19361016154289246,0.19361016154289246,6912000
73,1980-06-30,0.19360999785287974,0.19507111653534173,0.19214887917041776,0.19214887917041779,5337600
74,1980-07-01,0.19507101178169248,0.1979937994095718,0.19507101178169248,0.1950710117816925,9811200
75,1980-07-02,0.1965322643518448,0.19945505423123389,0.1965322643518448,0.1965322643518448,6585600
76,1980-07-03,0.1979939341545105,0.20091615521671813,0.1979939341545105,0.1979939341545105,4550400
77,1980-07-07,0.205299511551857,0.2067611991154663,0.205299511551857,0.205299511551857,19545600
78,1980-07-08,0.20968341827392578,0.21114453726782068,0.20968341827392578,0.20968341827392578,13190400
79,1980-07-09,0.20968341827392578,0.21041397777087323,0.20968341827392578,0.20968341827392578,9388800
80,1980-07-10,0.21260564029216766,0.21333618301204096,0.21260564029216766,0.21260564029216766,14092800
81,1980-07-11,0.21260579003053517,0.21333633326493046,0.21187523007392883,0.21187523007392883,9888000
82,1980-07-14,0.21406683325767517,0.21552852131661937,0.21406683325767517,0.21406683325767517,15052800
83,1980-07-15,0.22064232826232907,0.22137288770108063,0.22064232826232907,0.2206423282623291,20678400
84,1980-07-16,0.22429564595222473,0.22502620528890954,0.22429564595222473,0.22429564595222473,11692800
85,1980-07-17,0.22940953075885773,0.23087063262196061,0.22940953075885773,0.22940953075885773,15456000
86,1980-07-18,0.23525466024875644,0.23598521991417307,0.23525466024875644,0.2352546602487564,12576000
87,1980-07-21,0.23525466024875644,0.23598521991417307,0.23525466024875644,0.2352546602487564,14208000
88,1980-07-22,0.23379352757110566,0.23379352757110566,0.23233240842819214,0.23233240842819214,14150400
89,1980-07-23,0.23087073719820034,0.23087073719820034,0.23014019429683683,0.23014019429683685,8371200
90,1980-07-24,0.2294096952582812,0.2294096952582812,0.2286791354417801,0.2286791354417801,11616000
91,1980-07-25,0.2272179876759528,0.2272179876759528,0.2264874279499054,0.2264874279499054,22156800
92,1980-07-28,0.2286791354417801,0.2301402550747823,0.2286791354417801,0.2286791354417801,7372800
93,1980-07-29,0.23890739679336548,0.24036849902414711,0.23890739679336548,0.23890739679336548,11424000
94,1980-07-30,0.24621371924877164,0.246944279296682,0.24621371924877164,0.24621371924877167,12614400
95,1980-07-31,0.24767468869686127,0.2491357911817556,0.24767468869686127,0.24767468869686127,24384000
96,1980-08-01,0.24621346613006503,0.24621346613006503,0.24402178823947906,0.24402178823947906,9523200
97,1980-08-04,0.24767468869686127,0.2498669193402054,0.24767468869686127,0.24767468869686127,5721600
98,1980-08-05,0.24913582205772403,0.25059751000087277,0.24913582205772403,0.249135822057724,6720000
99,1980-08-06,0.2491358065921811,0.2491358065921811,0.24694414436817166,0.2469441443681717,11193600
100,1980-08-07,0.24986687302589417,0.25059743249402927,0.24986687302589417,0.24986687302589417,8812800
101,1980-08-08,0.25351959466934204,0.2549807132657194,0.25351959466934204,0.25351959466934204,5817600
102,1980-08-11,0.26959288120269775,0.27105399932079915,0.26959288120269775,0.26959288120269775,7276800
103,1980-08-12,0.2703237235546112,0.27324596285325164,0.2703237235546112,0.2703237235546112,22406400
104,1980-08-13,0.2666702705637826,0.2666702705637826,0.2652091681957245,0.2652091681957245,12153600
105,1980-08-14,0.2652091681957245,0.26593971101865277,0.2652091681957245,0.2652091681957245,8793600
106,1980-08-15,0.2630175061299394,0.2630175061299394,0.26155638694763184,0.26155638694763184,41011200
107,1980-08-18,0.2549807580291191,0.2549807580291191,0.2542501986026764,0.2542501986026764,7699200
108,1980-08-19,0.2513279170001748,0.2513279170001748,0.25059735774993896,0.25059735774993896,8889600
109,1980-08-20,0.2557113468647003,0.25717244916342696,0.2557113468647003,0.2557113468647003,11808000
110,1980-08-21,0.25863415002822876,0.25936470957622987,0.25863415002822876,0.25863415002822876,11251200
111,1980-08-22,0.2600952982902527,0.26082584119797214,0.2600952982902527,0.2600952982902527,38515200
112,1980-08-25,0.2600952982902527,0.26082584119797214,0.2600952982902527,0.2600952982902527,11174400
113,1980-08-26,0.2600952982902527,0.26082584119797214,0.2600952982902527,0.2600952982902527,20160000
114,1980-08-27,0.26009519408951604,0.26009519408951604,0.25936463475227356,0.25936463475227356,3513600
115,1980-08-28,0.2579030248807747,0.2579030248807747,0.25717246532440186,0.25717246532440186,6451200
116,1980-08-29,0.25644190637516406,0.25644190637516406,0.2557113468647003,0.2557113468647003,15552000
117,1980-09-02,0.25936463475227356,0.26009519408951604,0.25936463475227356,0.25936463475227356,6816000
118,1980-09-03,0.2674012780189514,0.2688623964499908,0.2674012780189514,0.2674012780189514,9292800
119,1980-09-04,0.26959288120269775,0.27105399932079915,0.26959288120269775,0.26959288120269775,16147200
120,1980-09-05,0.26886238152259967,0.26886238152259967,0.268131822347641,0.268131822347641,6259200
121,1980-09-08,0.2622869019482047,0.2622869019482047,0.2608257830142975,0.2608257830142975,4300800
122,1980-09-09,0.26155638694763184,0.26228694653878565,0.26155638694763184,0.26155638694763184,13632000
123,1980-09-10,0.260095269124231,0.260095269124231,0.25863415002822876,0.25863415002822876,10099200
124,1980-09-11,0.2600952982902527,0.26082584119797214,0.2600952982902527,0.2600952982902527,5990400
125,1980-09-12,0.26009519408951604,0.26009519408951604,0.25936463475227356,0.25936463475227356,4800000
126,1980-09-15,0.25717249371284795,0.25717249371284795,0.25644195079803467,0.25644195079803467,5337600
127,1980-09-16,0.26374801993370056,0.26447857939802716,0.26374801993370056,0.26374801993370056,9139200
128,1980-09-17,0.275437593460083,0.27616872175449003,0.275437593460083,0.275437593460083,11577600
129,1980-09-18,0.27616849541664124,0.2768990545573011,0.27616849541664124,0.27616849541664124,14227200
130,1980-09-19,0.2783603072166443,0.2790908667538683,0.2783603072166443,0.2783603072166443,6086400
131,1980-09-22,0.27543751775071845,0.27543751775071845,0.2739764153957367,0.2739764153957367,8313600
132,1980-09-23,0.26447857939802716,0.26447857939802716,0.26374801993370056,0.26374801993370056,7142400
133,1980-09-24,0.2622869019482047,0.2622869019482047,0.2608257830142975,0.2608257830142975,10022400
134,1980-09-25,0.25863416760796865,0.25863416760796865,0.2579030394554138,0.2579030394554138,11520000
135,1980-09-26,0.2557113174555619,0.2557113174555619,0.2542501986026764,0.2542501986026764,9312000
136,1980-09-29,0.2549807131290436,0.25571127242684066,0.2549807131290436,0.2549807131290436,3801600
137,1980-09-30,0.2600952982902527,0.2615564008278952,0.2600952982902527,0.2600952982902527,6086400
138,1980-10-01,0.2630174458026886,0.2637480052262769,0.2630174458026886,0.2630174458026886,5971200
139,1980-10-02,0.2630175207102961,0.2637480803419484,0.2622869610786438,0.2622869610786438,4281600
140,1980-10-03,0.27105411887168884,0.27178467825295943,0.27105411887168884,0.27105411887168884,5068800
141,1980-10-06,0.28785812854766846,0.28931924768422773,0.28785812854766846,0.28785812854766846,10060800
142,1980-10-07,0.2885887026786804,0.29004982188897055,0.2885887026786804,0.2885887026786804,9158400
143,1980-10-08,0.2834740727315762,0.2834740727315762,0.28274351358413696,0.28274351358413696,25036800
144,1980-10-09,0.282743647959378,0.283474207454019,0.28201308846473694,0.28201308846473694,8697600
145,1980-10-10,0.2805518507067773,0.2805518507067773,0.2790907323360443,0.2790907323360443,6624000
146,1980-10-13,0.2805519700050354,0.28201308899707556,0.2805519700050354,0.2805519700050354,3235200
147,1980-10-14,0.28201308846473694,0.28493586155371653,0.28201308846473694,0.28201308846473694,6652800
148,1980-10-15,0.28785812854766846,0.28931924768422773,0.28785812854766846,0.28785812854766846,4416000
149,1980-10-16,0.287858069319248,0.2893191881551738,0.28639695048332214,0.28639695048332214,5942400
150,1980-10-17,0.2863968896791562,0.2863968896791562,0.2834741175174713,0.2834741175174713,6988800
151,1980-10-20,0.28201308899707556,0.28201308899707556,0.2805519700050354,0.2805519700050354,6489600
152,1980-10-21,0.27909089519140046,0.27909089519140046,0.2776297926902771,0.2776297926902771,8908800
153,1980-10-22,0.2805519700050354,0.28201308899707556,0.2805519700050354,0.2805519700050354,5136000
154,1980-10-23,0.2776297664497338,0.2776297664497338,0.27470695972442627,0.27470695972442627,3206400
155,1980-10-24,0.2703236180447728,0.2703236180447728,0.2688625156879425,0.2688625156879425,4204800
156,1980-10-27,0.2557113174555619,0.2557113174555619,0.2542501986026764,0.2542501986026764,5769600
157,1980-10-28,0.26155638694763184,0.2644786253122469,0.26155638694763184,0.26155638694763184,4473600
158,1980-10-29,0.2674012780189514,0.2688623964499908,0.2674012780189514,0.2674012780189514,6844800
159,1980-10-30,0.24256070235330202,0.24256070235330202,0.23963789641857147,0.23963789641857147,54960000
160,1980-10-31,0.24548304080963135,0.24694416020078538,0.24548304080963135,0.24548304080963135,16579200
161,1980-11-03,0.24548304080963135,0.24694416020078538,0.24548304080963135,0.24548304080963135,18777600
162,1980-11-05,0.2630174458026886,0.2644785646498652,0.2630174458026886,0.2630174458026886,16108800
163,1980-11-06,0.2484052469434433,0.2484052469434433,0.24694414436817166,0.2469441443681717,20659200
164,1980-11-07,0.25132790207862854,0.2542501221838823,0.25132790207862854,0.25132790207862854,7334400
165,1980-11-10,0.2513279919621644,0.25278909417623474,0.24986687302589417,0.24986687302589417,8390400
166,1980-11-11,0.2542501986026764,0.2557113174555619,0.2542501986026764,0.2542501986026764,8620800
167,1980-11-12,0.2630174458026886,0.2644785646498652,0.2630174458026886,0.2630174458026886,13440000
168,1980-11-13,0.2688625156879425,0.2703236180447728,0.2688625156879425,0.2688625156879425,9753600
169,1980-11-14,0.2805519700050354,0.2834742079891157,0.2805519700050354,0.2805519700050354,12028800
170,1980-11-17,0.28201308846473694,0.283474207454019,0.28201308846473694,0.28201308846473694,8515200
171,1980-11-18,0.28931930661201477,0.29078042604617094,0.28931930661201477,0.28931930661201477,8467200
172,1980-11-19,0.2863970107717664,0.2863970107717664,0.2849358916282654,0.2849358916282654,10387200
173,1980-11-20,0.283474207454019,0.283474207454019,0.28201308846473694,0.28201308846473694,11251200
174,1980-11-21,0.27909089519140046,0.27909089519140046,0.2776297926902771,0.2776297926902771,10684800
175,1980-11-24,0.2761687214589656,0.2761687214589656,0.2732459306716919,0.2732459306716919,8688000
176,1980-11-25,0.2732459306716919,0.2747070334267226,0.2732459306716919,0.2732459306716919,5990400
177,1980-11-26,0.27470695972442627,0.2761686473645069,0.27470695972442627,0.27470695972442627,5654400
178,1980-11-28,0.2747067934731497,0.2747067934731497,0.27178457379341125,0.27178457379341125,5088000
179,1980-12-01,0.2542501221838823,0.2542501221838823,0.25132790207862854,0.25132790207862854,5328000
180,1980-12-02,0.25132790207862854,0.2542501221838823,0.25132790207862854,0.25132790207862854,12768000
181,1980-12-03,0.2542501986026764,0.2571724195862485,0.2542501986026764,0.2542501986026764,7478400
182,1980-12-04,0.25936463475227356,0.2615562960418041,0.25936463475227356,0.25936463475227356,9398400
183,1980-12-05,0.24402193645151124,0.24402193645151124,0.24256083369255066,0.24256083369255066,12278400
184,1980-12-08,0.2352545543329021,0.2352545543329021,0.23379345238208768,0.2337934523820877,13363200
185,1980-12-09,0.24402178823947906,0.246944025426927,0.24402178823947906,0.24402178823947906,20572800
186,1980-12-10,0.24256074477141226,0.24256074477141226,0.24109962582588196,0.24109962582588196,17558400
187,1980-12-11,0.23671567300591334,0.23671567300591334,0.23379345238208768,0.2337934523820877,23481600
188,1980-12-12,0.24109962582588196,0.24256074477141226,0.24109962582588196,0.24109962582588196,12460800
189,1980-12-15,0.24109962582588196,0.24256074477141226,0.24109962582588196,0.24109962582588196,8544000
190,1980-12-16,0.24256083369255066,0.2454830559326779,0.24256083369255066,0.24256083369255066,16425600
191,1980-12-17,0.239638029751246,0.239638029751246,0.2381769269704819,0.23817692697048187,15753600
192,1980-12-18,0.23817679308194784,0.23963789504136912,0.2367156744003296,0.2367156744003296,18508800
193,1980-12-19,0.227948591846597,0.227948591846597,0.22502636909484863,0.22502636909484863,31900800
194,1980-12-22,0.22502636909484863,0.2264874721096183,0.22502636909484863,0.22502636909484863,19526400
195,1980-12-23,0.22940953075885773,0.23087063262196061,0.22940953075885773,0.22940953075885773,17145600
196,1980-12-24,0.23379345238208768,0.23671567300591334,0.23379345238208768,0.2337934523820877,11808000
197,1980-12-26,0.23963789641857147,0.24256070235330202,0.23963789641857147,0.23963789641857147,4300800
198,1980-12-29,0.23379352757110566,0.23379352757110566,0.23233240842819214,0.23233240842819214,15782400
199,1980-12-30,0.23525466024875644,0.23671577957958972,0.23525466024875644,0.2352546602487564,8131200
200,1980-12-31,0.23525466024875644,0.23817689891042304,0.23525466024875644,0.2352546602487564,6624000
201,1981-01-02,0.23525466024875644,0.23817689891042304,0.23525466024875644,0.2352546602487564,7795200
202,1981-01-05,0.24402178823947906,0.246944025426927,0.24402178823947906,0.24402178823947906,9187200
203,1981-01-06,0.239638029751246,0.239638029751246,0.2381769269704819,0.23817692697048187,16099200
204,1981-01-07,0.2323324114411103,0.2323324114411103,0.23087072372436523,0.23087072372436523,16857600
205,1981-01-08,0.2279485474020002,0.2279485474020002,0.2264874279499054,0.2264874279499054,12556800
206,1981-01-09,0.2264874279499054,0.2279485474020002,0.2264874279499054,0.2264874279499054,8332800
207,1981-01-12,0.22356513426160768,0.22356513426160768,0.22210344672203064,0.22210344672203064,13574400
208,1981-01-13,0.22210343041763297,0.22210343041763297,0.22064232826232907,0.2206423282623291,14630400
209,1981-01-14,0.22210344672203064,0.2250262532463701,0.22210344672203064,0.22210344672203064,5702400
210,1981-01-15,0.2235651612281799,0.22648738282798456,0.2235651612281799,0.22356516122817993,10051200
211,1981-01-16,0.23379345238208768,0.2352545543329021,0.23379345238208768,0.2337934523820877,12768000
212,1981-01-19,0.23379345238208768,0.2352545543329021,0.23379345238208768,0.2337934523820877,7180800
213,1981-01-20,0.2279485474020002,0.2279485474020002,0.2264874279499054,0.2264874279499054,7017600
214,1981-01-21,0.2264874721096183,0.2264874721096183,0.22502636909484863,0.22502636909484863,8976000
215,1981-01-22,0.22502636909484863,0.227948591846597,0.22502636909484863,0.22502636909484863,7286400
216,1981-01-23,0.22940953075885773,0.23087063262196061,0.22940953075885773,0.22940953075885773,8803200
217,1981-01-26,0.22502628038918346,0.22502628038918346,0.2235651612281799,0.22356516122817993,11760000
218,1981-01-27,0.22356513426160768,0.22356513426160768,0.22210344672203064,0.22210344672203064,10070400
219,1981-01-28,0.22210344672203064,0.22356513426160768,0.22210344672203064,0.22210344672203064,6681600
220,1981-01-29,0.22210344672203064,0.22356513426160768,0.22210344672203064,0.22210344672203064,7516800
221,1981-01-30,0.219181195224874,0.219181195224874,0.21772007644176483,0.21772007644176483,8956800
222,1981-02-02,0.2118750964958167,0.2118750964958167,0.21041397750377655,0.21041397750377655,17433600
223,1981-02-03,0.21918119490146637,0.22064231368241963,0.21918119490146637,0.21918119490146637,11328000
224,1981-02-04,0.22502636909484863,0.227948591846597,0.22502636909484863,0.22502636909484863,8448000
225,1981-02-05,0.23087072372436523,0.2323324114411103,0.23087072372436523,0.23087072372436523,11702400
226,1981-02-06,0.23379345238208768,0.23671567300591334,0.23379345238208768,0.2337934523820877,10963200
227,1981-02-09,0.23379345238208768,0.23671567300591334,0.23379345238208768,0.2337934523820877,9312000
228,1981-02-10,0.2367156744003296,0.23817679308194784,0.2367156744003296,0.2367156744003296,7132800
229,1981-02-11,0.23379352757110566,0.23379352757110566,0.23233240842819214,0.23233240842819214,6374400
230,1981-02-12,0.2264874721096183,0.2264874721096183,0.22502636909484863,0.22502636909484863,6873600
231,1981-02-13,0.22502636909484863,0.2264874721096183,0.22502636909484863,0.22502636909484863,5577600
232,1981-02-17,0.23087072372436523,0.23379353060297187,0.23087072372436523,0.23087072372436523,4819200
233,1981-02-18,0.23233240842819214,0.23379352757110566,0.23233240842819214,0.23233240842819214,11040000
234,1981-02-19,0.23233240842819214,0.23379352757110566,0.23233240842819214,0.23233240842819214,13948800
235,1981-02-20,0.22356513426160768,0.22356513426160768,0.22210344672203064,0.22210344672203064,16099200
236,1981-02-23,0.22064231368241963,0.22064231368241963,0.21918119490146637,0.21918119490146637,12768000
237,1981-02-24,0.219181195224874,0.219181195224874,0.21772007644176483,0.21772007644176483,18921600
238,1981-02-25,0.1987244209862121,0.1987244209862121,0.19580161571502686,0.19580161571502686,77721600
239,1981-02-26,0.19434061713805434,0.19434061713805434,0.1928794980049133,0.19287949800491333,32524800
240,1981-02-27,0.20456887781620026,0.2060305648494118,0.20456887781620026,0.20456887781620026,36057600
241,1981-03-02,0.21041397750377655,0.21333619876565635,0.21041397750377655,0.21041397750377655,19113600
242,1981-03-03,0.20749174100944798,0.20749174100944798,0.20603062212467194,0.20603062212467194,21110400
243,1981-03-04,0.20456896605123148,0.20456896605123148,0.2031078636646271,0.20310786366462708,17625600
244,1981-03-05,0.1987245388530648,0.1987245388530648,0.1972634196281433,0.1972634196281433,8361600
245,1981-03-06,0.1972634196281433,0.1987245388530648,0.1972634196281433,0.1972634196281433,14342400
246,1981-03-09,0.1972634196281433,0.1987245388530648,0.1972634196281433,0.1972634196281433,10041600
247,1981-03-10,0.2001856416463852,0.20164676087342773,0.2001856416463852,0.2001856416463852,10646400
248,1981-03-11,0.1943406026931289,0.1943406026931289,0.1914183646440506,0.1914183646440506,16310400
249,1981-03-12,0.201646625995636,0.20456884577289777,0.201646625995636,0.201646625995636,9216000
250,1981-03-13,0.20456887781620026,0.2060305648494118,0.20456887781620026,0.20456887781620026,10569600
251,1981-03-16,0.20603062212467194,0.20749174100944798,0.20603062212467194,0.20603062212467194,13670400
252,1981-03-17,0.1987245388530648,0.1987245388530648,0.1972634196281433,0.1972634196281433,17577600
253,1981-03-18,0.2001856416463852,0.20164676087342773,0.2001856416463852,0.2001856416463852,20755200
254,1981-03-19,0.20018561056349593,0.20018561056349593,0.19872450828552246,0.19872450828552246,8572800
255,1981-03-20,0.20456887781620026,0.2060305648494118,0.20456887781620026,0.20456887781620026,14764800
256,1981-03-23,0.20603062212467194,0.20895284317202473,0.20603062212467194,0.20603062212467194,8054400
257,1981-03-24,0.20749178528785703,0.20895288776223067,0.20749178528785703,0.20749178528785706,14227200
258,1981-03-25,0.21625900268554688,0.2177201049376918,0.21625900268554688,0.21625900268554688,11875200
259,1981-03-26,0.2147978720708008,0.2147978720708008,0.21333618462085724,0.21333618462085724,15964800
260,1981-03-27,0.21333618462085724,0.2147978720708008,0.21333618462085724,0.21333618462085724,17241600
261,1981-03-30,0.21333618462085724,0.2147978720708008,0.21333618462085724,0.21333618462085724,5318400
262,1981-03-31,0.21333633326493046,0.21333633326493046,0.21187523007392883,0.21187523007392883,4742400
263,1981-04-01,0.21333618462085724,0.2147978720708008,0.21333618462085724,0.21333618462085724,8246400
264,1981-04-02,0.21479791402816772,0.216259033208738,0.21479791402816772,0.21479791402816772,9792000
265,1981-04-03,0.21479802173331902,0.21479802173331902,0.21187523007392883,0.21187523007392883,13968000
266,1981-04-06,0.2118750964958167,0.2118750964958167,0.21041397750377655,0.21041397750377655,10358400
267,1981-04-07,0.20895284317202473,0.20895284317202473,0.20603062212467194,0.20603062212467194,19910400
268,1981-04-08,0.20749178528785703,0.20895288776223067,0.20749178528785703,0.20749178528785706,33004800
269,1981-04-09,0.20749174100944798,0.20749174100944798,0.20603062212467194,0.20603062212467194,14505600
270,1981-04-10,0.21041397750377655,0.21333619876565635,0.21041397750377655,0.21041397750377655,12000000
271,1981-04-13,0.2235651612281799,0.22502628038918346,0.2235651612281799,0.22356516122817993,8256000
272,1981-04-14,0.22502636909484863,0.2264874721096183,0.22502636909484863,0.22502636909484863,8668800
273,1981-04-15,0.2264874279499054,0.2279485474020002,0.2264874279499054,0.2264874279499054,8889600
274,1981-04-16,0.22940953075885773,0.23087063262196061,0.22940953075885773,0.22940953075885773,37344000
275,1981-04-20,0.22940953075885773,0.23087063262196061,0.22940953075885773,0.22940953075885773,6758400
276,1981-04-21,0.23379345238208768,0.2352545543329021,0.23379345238208768,0.2337934523820877,12691200
277,1981-04-22,0.2367156744003296,0.23817679308194784,0.2367156744003296,0.2367156744003296,14544000
278,1981-04-23,0.23525462999181698,0.23525462999181698,0.23233240842819214,0.23233240842819214,5760000
279,1981-04-24,0.23379345238208768,0.2352545543329021,0.23379345238208768,0.2337934523820877,18451200
280,1981-04-27,0.23233231976191854,0.23233231976191854,0.22940953075885773,0.22940953075885773,9062400
281,1981-04-28,0.22940966685409503,0.22940966685409503,0.2264874279499054,0.2264874279499054,14774400
282,1981-04-29,0.22502628038918346,0.22502628038918346,0.2235651612281799,0.22356516122817993,11712000
283,1981-04-30,0.22210343041763297,0.22210343041763297,0.22064232826232907,0.2206423282623291,7852800
284,1981-05-01,0.22064231368241963,0.22064231368241963,0.21918119490146637,0.21918119490146637,13948800
